t_epoch,robot,topic
1786642160.974458,3,camera
1786642160.977859,3,scan
1786642161.022485,2,scan
1786642161.068199,2,camera
1786642161.071166,1,scan
1786642161.079492,3,scan
1786642161.087076,1,camera
1786642161.087986,3,camera
1786642161.121798,2,scan
1786642161.160532,2,camera
1786642161.166829,1,camera
1786642161.168721,1,scan
1786642161.170204,3,camera
1786642161.177526,3,scan
1786642161.221028,2,scan
1786642161.262728,2,camera
1786642161.267329,1,camera
1786642161.269132,1,scan
1786642161.271365,3,camera
1786642161.277923,3,scan
1786642161.321640,2,scan
1786642161.354698,2,camera
1786642161.369319,1,scan
1786642161.373790,1,camera
1786642161.377600,3,scan
1786642161.380856,3,camera
1786642161.421311,2,scan
1786642161.469480,1,scan
1786642161.471610,1,camera
1786642161.475662,2,camera
1786642161.478564,3,scan
1786642161.485729,3,camera
1786642161.521843,2,scan
1786642161.555291,2,camera
1786642161.569101,1,scan
1786642161.570788,1,camera
1786642161.578063,3,scan
1786642161.583112,3,camera
1786642161.621508,2,scan
1786642161.655973,2,camera
1786642161.668467,1,scan
1786642161.670565,3,camera
1786642161.674130,1,camera
1786642161.677238,3,scan
1786642161.721477,2,scan
1786642161.764423,2,camera
1786642161.768892,1,scan
1786642161.772359,3,camera
1786642161.777898,3,scan
1786642161.779354,1,camera
1786642161.821347,2,scan
1786642161.854975,2,camera
1786642161.868358,1,camera
1786642161.869090,1,scan
1786642161.872880,3,camera
1786642161.877789,3,scan
1786642161.921326,2,scan
1786642161.955349,2,camera
1786642161.969609,1,scan
1786642161.977020,3,camera
1786642161.977931,3,scan
1786642161.979753,1,camera
1786642162.021777,2,scan
1786642162.064679,2,camera
1786642162.070189,1,scan
1786642162.076316,3,camera
1786642162.079081,3,scan
1786642162.097246,1,camera
1786642162.121588,2,scan
1786642162.156435,2,camera
1786642162.167784,1,camera
1786642162.169348,1,scan
1786642162.170983,3,camera
1786642162.177279,3,scan
1786642162.221260,2,scan
1786642162.252372,2,camera
1786642162.268732,1,scan
1786642162.269536,1,camera
1786642162.272939,3,camera
1786642162.277705,3,scan
1786642162.321326,2,scan
1786642162.360594,2,camera
1786642162.368969,1,scan
1786642162.371016,1,camera
1786642162.375136,3,camera
1786642162.378355,3,scan
1786642162.421313,2,scan
1786642162.461876,2,camera
1786642162.468947,1,scan
1786642162.472731,1,camera
1786642162.478151,3,scan
1786642162.482787,3,camera
1786642162.521283,2,scan
1786642162.556352,2,camera
1786642162.569031,1,scan
1786642162.569913,1,camera
1786642162.572953,3,camera
1786642162.577948,3,scan
1786642162.621283,2,scan
1786642162.655478,2,camera
1786642162.669074,1,scan
1786642162.670479,1,camera
1786642162.676161,3,camera
1786642162.678478,3,scan
1786642162.722010,2,scan
1786642162.758476,2,camera
1786642162.762170,1,camera
1786642162.765608,3,camera
1786642162.768222,1,scan
1786642162.777352,3,scan
1786642162.821279,2,scan
1786642162.855621,2,camera
1786642162.869198,1,scan
1786642162.870737,1,camera
1786642162.875155,3,camera
1786642162.878373,3,scan
1786642162.921418,2,scan
1786642162.960755,2,camera
1786642162.969864,1,scan
1786642162.970767,1,camera
1786642162.975639,3,camera
1786642162.978535,3,scan
1786642163.021577,2,scan
1786642163.069600,1,scan
1786642163.079033,3,scan
1786642163.087557,1,camera
1786642163.094670,3,camera
1786642163.095361,2,camera
1786642163.121907,2,scan
1786642163.168976,2,camera
1786642163.169516,1,scan
1786642163.175463,1,camera
1786642163.175860,3,camera
1786642163.177244,3,scan
1786642163.221843,2,scan
1786642163.249429,2,camera
1786642163.266223,1,camera
1786642163.268390,1,scan
1786642163.270506,3,camera
1786642163.277673,3,scan
1786642163.321200,2,scan
1786642163.359608,2,camera
1786642163.369331,1,scan
1786642163.370528,1,camera
1786642163.378026,3,scan
1786642163.379342,3,camera
1786642163.421841,2,scan
1786642163.455601,2,camera
1786642163.468913,1,scan
1786642163.474471,1,camera
1786642163.474966,3,camera
1786642163.477901,3,scan
1786642163.521479,2,scan
1786642163.557883,2,camera
1786642163.569249,1,scan
1786642163.572591,3,camera
1786642163.577209,1,camera
1786642163.577857,3,scan
1786642163.621290,2,scan
1786642163.655384,2,camera
1786642163.669343,1,scan
1786642163.670358,1,camera
1786642163.677979,3,scan
1786642163.683720,3,camera
1786642163.721260,2,scan
1786642163.766999,2,camera
1786642163.768893,1,scan
1786642163.775650,3,camera
1786642163.778252,3,scan
1786642163.782406,1,camera
1786642163.821488,2,scan
1786642163.855086,2,camera
1786642163.868354,1,camera
1786642163.868465,1,scan
1786642163.877192,3,camera
1786642163.877478,3,scan
1786642163.921310,2,scan
1786642163.955099,2,camera
1786642163.969801,1,scan
1786642163.971007,1,camera
1786642163.974244,3,camera
1786642163.977981,3,scan
1786642164.022444,2,scan
1786642164.067215,2,camera
1786642164.070476,1,scan
1786642164.079282,3,scan
1786642164.080028,3,camera
1786642164.085306,1,camera
1786642164.121895,2,scan
1786642164.150207,2,camera
1786642164.162585,1,camera
1786642164.168323,1,scan
1786642164.168613,3,camera
1786642164.177338,3,scan
1786642164.221549,2,scan
1786642164.251848,2,camera
1786642164.268917,1,scan
1786642164.270277,1,camera
1786642164.273515,3,camera
1786642164.278082,3,scan
1786642164.321590,2,scan
1786642164.355267,2,camera
1786642164.369259,1,scan
1786642164.375677,3,camera
1786642164.377884,3,scan
1786642164.379502,1,camera
1786642164.421667,2,scan
1786642164.456446,2,camera
1786642164.469223,1,scan
1786642164.474798,3,camera
1786642164.477440,1,camera
1786642164.477931,3,scan
1786642164.521956,2,scan
1786642164.556043,2,camera
1786642164.570049,1,scan
1786642164.571788,1,camera
1786642164.574445,3,camera
1786642164.578554,3,scan
1786642164.621263,2,scan
1786642164.659179,2,camera
1786642164.669450,1,scan
1786642164.670381,1,camera
1786642164.674581,3,camera
1786642164.677835,3,scan
1786642164.721266,2,scan
1786642164.755373,2,camera
1786642164.769161,1,scan
1786642164.772005,1,camera
1786642164.778081,3,scan
1786642164.783752,3,camera
1786642164.821312,2,scan
1786642164.855522,2,camera
1786642164.869106,1,scan
1786642164.871551,1,camera
1786642164.875158,3,camera
1786642164.878243,3,scan
1786642164.922004,2,scan
1786642164.955456,2,camera
1786642164.961489,1,camera
1786642164.968219,1,scan
1786642164.968713,3,camera
1786642164.977446,3,scan
1786642165.022216,2,scan
1786642165.058321,2,camera
1786642165.070228,1,scan
1786642165.079195,3,scan
1786642165.085489,1,camera
1786642165.095278,3,camera
1786642165.121195,2,scan
1786642165.147625,2,camera
1786642165.167299,3,camera
1786642165.168425,1,scan
1786642165.172433,1,camera
1786642165.177251,3,scan
1786642165.221092,2,scan
1786642165.252164,2,camera
1786642165.269190,1,scan
1786642165.274016,1,camera
1786642165.276132,3,camera
1786642165.277864,3,scan
1786642165.321301,2,scan
1786642165.355890,2,camera
1786642165.368982,1,scan
1786642165.370541,1,camera
1786642165.378252,3,scan
1786642165.383442,3,camera
1786642165.421308,2,scan
1786642165.457737,2,camera
1786642165.470241,1,scan
1786642165.471442,1,camera
1786642165.474615,3,camera
1786642165.477938,3,scan
1786642165.521773,2,scan
1786642165.557172,2,camera
1786642165.569389,1,scan
1786642165.571541,1,camera
1786642165.574133,3,camera
1786642165.577853,3,scan
1786642165.621762,2,scan
1786642165.656741,2,camera
1786642165.669022,1,scan
1786642165.669543,1,camera
1786642165.670513,3,camera
1786642165.677967,3,scan
1786642165.721397,2,scan
1786642165.756864,2,camera
1786642165.769817,1,scan
1786642165.771019,1,camera
1786642165.774398,3,camera
1786642165.778622,3,scan
1786642165.821277,2,scan
1786642165.855408,2,camera
1786642165.868901,1,scan
1786642165.870393,1,camera
1786642165.873981,3,camera
1786642165.878386,3,scan
1786642165.921283,2,scan
1786642165.959927,2,camera
1786642165.969644,1,scan
1786642165.974687,3,camera
1786642165.978616,3,scan
1786642165.979742,1,camera
1786642166.022914,2,scan
1786642166.060961,2,camera
1786642166.071472,1,scan
1786642166.078433,3,scan
1786642166.079458,1,camera
1786642166.094100,3,camera
1786642166.121919,2,scan
1786642166.152308,2,camera
1786642166.161673,1,camera
1786642166.166062,3,camera
1786642166.169136,1,scan
1786642166.177422,3,scan
1786642166.221434,2,scan
1786642166.251074,2,camera
1786642166.269010,1,scan
1786642166.271080,1,camera
1786642166.272429,3,camera
1786642166.277929,3,scan
1786642166.321382,2,scan
1786642166.355854,2,camera
1786642166.369168,1,scan
1786642166.374830,1,camera
1786642166.377644,3,camera
1786642166.378582,3,scan
1786642166.421434,2,scan
1786642166.458467,2,camera
1786642166.469411,1,scan
1786642166.471157,1,camera
1786642166.475170,3,camera
1786642166.478040,3,scan
1786642166.522019,2,scan
1786642166.557305,2,camera
1786642166.569169,1,scan
1786642166.569948,1,camera
1786642166.573017,3,camera
1786642166.578130,3,scan
1786642166.621470,2,scan
1786642166.655087,2,camera
1786642166.669297,1,scan
1786642166.670435,1,camera
1786642166.674803,3,camera
1786642166.677844,3,scan
1786642166.721263,2,scan
1786642166.765188,2,camera
1786642166.769249,1,scan
1786642166.775529,3,camera
1786642166.778687,3,scan
1786642166.779372,1,camera
1786642166.821315,2,scan
1786642166.858457,2,camera
1786642166.869555,1,scan
1786642166.870238,1,camera
1786642166.878022,3,scan
1786642166.878546,3,camera
1786642166.921341,2,scan
1786642166.955914,2,camera
1786642166.968629,1,scan
1786642166.969302,1,camera
1786642166.978466,3,scan
1786642166.982804,3,camera
1786642167.022137,2,scan
1786642167.069758,1,scan
1786642167.072036,2,camera
1786642167.078523,3,scan
1786642167.081230,1,camera
1786642167.096865,3,camera
1786642167.121357,2,scan
1786642167.155783,2,camera
1786642167.162633,1,camera
1786642167.166468,3,camera
1786642167.168200,1,scan
1786642167.177502,3,scan
1786642167.221003,2,scan
1786642167.249160,2,camera
1786642167.268770,1,scan
1786642167.269248,1,camera
1786642167.274033,3,camera
1786642167.277951,3,scan
1786642167.321280,2,scan
1786642167.355950,2,camera
1786642167.369197,1,scan
1786642167.370937,1,camera
1786642167.378428,3,scan
1786642167.383788,3,camera
1786642167.421951,2,scan
1786642167.457369,2,camera
1786642167.470064,1,scan
1786642167.471274,1,camera
1786642167.478439,3,scan
1786642167.479712,3,camera
1786642167.521481,2,scan
1786642167.565914,2,camera
1786642167.569062,1,scan
1786642167.570575,1,camera
1786642167.578639,3,scan
1786642167.591375,3,camera
1786642167.621173,2,scan
1786642167.665255,2,camera
1786642167.669326,1,scan
1786642167.670563,1,camera
1786642167.678512,3,scan
1786642167.683260,3,camera
1786642167.721257,2,scan
1786642167.765309,2,camera
1786642167.769347,1,scan
1786642167.771293,1,camera
1786642167.777978,3,scan
1786642167.782444,3,camera
1786642167.821277,2,scan
1786642167.856324,2,camera
1786642167.869558,1,scan
1786642167.870752,1,camera
1786642167.874124,3,camera
1786642167.878168,3,scan
1786642167.921330,2,scan
1786642167.958089,2,camera
1786642167.967387,1,camera
1786642167.969246,1,scan
1786642167.973202,3,camera
1786642167.977994,3,scan
1786642168.021757,2,scan
1786642168.066710,2,camera
1786642168.070057,1,scan
1786642168.078514,3,scan
1786642168.085075,1,camera
1786642168.087669,3,camera
1786642168.121631,2,scan
1786642168.158254,2,camera
1786642168.165787,3,camera
1786642168.168275,1,scan
1786642168.171895,1,camera
1786642168.177455,3,scan
1786642168.220764,2,scan
1786642168.263960,2,camera
1786642168.269245,1,scan
1786642168.270129,1,camera
1786642168.275599,3,camera
1786642168.277968,3,scan
1786642168.321826,2,scan
1786642168.355319,2,camera
1786642168.369107,1,scan
1786642168.371138,1,camera
1786642168.378052,3,scan
1786642168.380481,3,camera
1786642168.421312,2,scan
1786642168.455454,2,camera
1786642168.469083,1,scan
1786642168.470836,1,camera
1786642168.474273,3,camera
1786642168.478397,3,scan
1786642168.521415,2,scan
1786642168.555048,2,camera
1786642168.568738,1,scan
1786642168.569436,1,camera
1786642168.575784,3,camera
1786642168.578031,3,scan
1786642168.621352,2,scan
1786642168.655308,2,camera
1786642168.668995,1,scan
1786642168.670260,1,camera
1786642168.676209,3,camera
1786642168.677773,3,scan
1786642168.721482,2,scan
1786642168.756237,2,camera
1786642168.768256,1,camera
1786642168.769043,1,scan
1786642168.777529,3,camera
1786642168.778408,3,scan
1786642168.821464,2,scan
1786642168.855389,2,camera
1786642168.869079,1,scan
1786642168.870374,1,camera
1786642168.878104,3,scan
1786642168.884326,3,camera
1786642168.921234,2,scan
1786642168.955122,2,camera
1786642168.968956,1,scan
1786642168.970063,1,camera
1786642168.977870,3,scan
1786642168.978747,3,camera
1786642169.021410,2,scan
1786642169.069867,1,scan
1786642169.074093,2,camera
1786642169.078840,3,scan
1786642169.086821,3,camera
1786642169.103023,1,camera
1786642169.121237,2,scan
1786642169.146290,2,camera
1786642169.163036,1,camera
1786642169.167557,3,camera
1786642169.168257,1,scan
1786642169.178294,3,scan
1786642169.221121,2,scan
1786642169.251090,2,camera
1786642169.268644,1,scan
1786642169.272120,3,camera
1786642169.277766,1,camera
1786642169.278273,3,scan
1786642169.321347,2,scan
1786642169.355152,2,camera
1786642169.368936,1,scan
1786642169.370075,1,camera
1786642169.378523,3,scan
1786642169.384371,3,camera
1786642169.421324,2,scan
1786642169.455406,2,camera
1786642169.469110,1,scan
1786642169.470310,1,camera
1786642169.473504,3,camera
1786642169.478106,3,scan
1786642169.521308,2,scan
1786642169.555170,2,camera
1786642169.569128,1,scan
1786642169.571056,1,camera
1786642169.573066,3,camera
1786642169.578368,3,scan
1786642169.621262,2,scan
1786642169.657613,2,camera
1786642169.669204,1,scan
1786642169.674183,3,camera
1786642169.677913,3,scan
1786642169.678488,1,camera
1786642169.721204,2,scan
1786642169.755504,2,camera
1786642169.769052,1,scan
1786642169.773245,1,camera
1786642169.777915,3,scan
1786642169.786673,3,camera
1786642169.821370,2,scan
1786642169.864820,2,camera
1786642169.869055,1,scan
1786642169.871485,1,camera
1786642169.878041,3,scan
1786642169.883429,3,camera
1786642169.921334,2,scan
1786642169.960488,2,camera
1786642169.969544,1,scan
1786642169.970472,1,camera
1786642169.974979,3,camera
1786642169.977818,3,scan
1786642170.023871,2,scan
1786642170.068134,2,camera
1786642170.069544,1,scan
1786642170.079146,1,camera
1786642170.079425,3,scan
1786642170.086108,3,camera
1786642170.121809,2,scan
1786642170.159548,2,camera
1786642170.162323,1,camera
1786642170.166207,3,camera
1786642170.168212,1,scan
1786642170.178841,3,scan
1786642170.221282,2,scan
1786642170.247352,2,camera
1786642170.268956,1,scan
1786642170.269538,1,camera
1786642170.271477,3,camera
1786642170.277803,3,scan
1786642170.321164,2,scan
1786642170.353961,2,camera
1786642170.368394,1,camera
1786642170.368775,1,scan
1786642170.377424,3,scan
1786642170.377619,3,camera
1786642170.421374,2,scan
1786642170.456120,2,camera
1786642170.469225,1,scan
1786642170.470925,1,camera
1786642170.475445,3,camera
1786642170.477803,3,scan
1786642170.521329,2,scan
1786642170.555641,2,camera
1786642170.569203,1,scan
1786642170.578247,3,scan
1786642170.580138,1,camera
1786642170.594306,3,camera
1786642170.621639,2,scan
1786642170.649239,2,camera
1786642170.661782,1,camera
1786642170.665642,3,camera
1786642170.668073,1,scan
1786642170.677477,3,scan
1786642170.721730,2,scan
1786642170.749964,2,camera
1786642170.772506,1,scan
1786642170.777025,3,camera
1786642170.777327,3,scan
1786642170.781387,1,camera
1786642170.820614,2,scan
1786642170.848054,2,camera
1786642170.871234,3,camera
1786642170.875602,1,scan
1786642170.877279,3,scan
1786642170.882587,1,camera
1786642170.922455,2,scan
1786642170.955419,2,camera
1786642170.974240,1,scan
1786642170.974878,3,camera
1786642170.977613,3,scan
1786642170.979226,1,camera
1786642171.023363,2,scan
1786642171.071408,2,camera
1786642171.075629,1,scan
1786642171.078408,3,scan
1786642171.082879,3,camera
1786642171.084375,1,camera
1786642171.121456,2,scan
1786642171.147910,2,camera
1786642171.167310,3,camera
1786642171.172659,1,scan
1786642171.177474,3,scan
1786642171.227188,2,scan
1786642171.257493,2,camera
1786642171.271416,3,camera
1786642171.273001,1,scan
1786642171.273284,1,camera
1786642171.277656,3,scan
1786642171.327237,2,scan
1786642171.356880,2,camera
1786642171.369222,3,camera
1786642171.369951,1,camera
1786642171.372341,1,scan
1786642171.377728,3,scan
1786642171.426265,2,scan
1786642171.459035,2,camera
1786642171.465542,3,camera
1786642171.469233,1,camera
1786642171.472965,1,scan
1786642171.477386,3,scan
1786642171.526291,2,scan
1786642171.554118,2,camera
1786642171.573590,1,scan
1786642171.574064,1,camera
1786642171.579892,3,camera
1786642171.582658,3,scan
1786642171.624822,2,scan
1786642171.652409,2,camera
1786642171.672530,1,scan
1786642171.674232,3,camera
1786642171.682512,3,scan
1786642171.727319,2,scan
1786642171.760013,2,camera
1786642171.773242,1,camera
1786642171.773901,1,scan
1786642171.777392,3,camera
1786642171.783789,3,scan
1786642171.826680,2,scan
1786642171.862762,2,camera
1786642171.874445,1,scan
1786642171.882623,3,scan
1786642171.886399,1,camera
1786642171.892750,3,camera
1786642171.925934,2,scan
1786642171.963277,2,camera
1786642171.973621,1,scan
1786642171.976098,1,camera
1786642171.982566,3,scan
1786642171.996746,3,camera
1786642172.028105,2,scan
1786642172.074308,1,scan
1786642172.083246,3,scan
1786642172.083902,2,camera
1786642172.084674,3,camera
1786642172.096480,1,camera
1786642172.125737,2,scan
1786642172.172215,1,camera
1786642172.174291,3,camera
1786642172.174569,1,scan
1786642172.177530,2,camera
1786642172.181815,3,scan
1786642172.225497,2,scan
1786642172.274184,1,scan
1786642172.276742,1,camera
1786642172.278072,2,camera
1786642172.282527,3,scan
1786642172.288202,3,camera
1786642172.325543,2,scan
1786642172.362249,2,camera
1786642172.373254,1,scan
1786642172.379756,1,camera
1786642172.380639,3,camera
1786642172.382082,3,scan
1786642172.425793,2,scan
1786642172.464162,2,camera
1786642172.474258,1,scan
1786642172.476684,1,camera
1786642172.483414,3,scan
1786642172.525747,2,scan
1786642172.562034,2,camera
1786642172.570109,1,camera
1786642172.572259,1,scan
1786642172.574403,3,camera
1786642172.582451,3,scan
1786642172.626657,2,scan
1786642172.663208,2,camera
1786642172.673050,1,scan
1786642172.674854,1,camera
1786642172.682660,3,scan
1786642172.691679,3,camera
1786642172.726967,2,scan
1786642172.769685,2,camera
1786642172.773969,1,scan
1786642172.780640,1,camera
1786642172.784189,3,scan
1786642172.789838,3,camera
1786642172.827097,2,scan
1786642172.873679,1,scan
1786642172.877121,1,camera
1786642172.881916,3,scan
1786642172.884845,3,camera
1786642172.925796,2,scan
1786642172.962912,2,camera
1786642172.973772,1,scan
1786642172.976333,1,camera
1786642172.980346,3,camera
1786642172.982884,3,scan
1786642173.028143,2,scan
1786642173.074977,1,scan
1786642173.076748,2,camera
1786642173.083400,3,scan
1786642173.089326,3,camera
1786642173.094784,1,camera
1786642173.126272,2,scan
1786642173.166393,2,camera
1786642173.173019,1,scan
1786642173.182222,3,scan
1786642173.183429,3,camera
1786642173.226037,2,scan
1786642173.264103,2,camera
1786642173.273765,1,scan
1786642173.275897,1,camera
1786642173.280328,3,camera
1786642173.282870,3,scan
1786642173.325517,2,scan
1786642173.362249,2,camera
1786642173.374566,1,scan
1786642173.379567,1,camera
1786642173.382713,3,scan
1786642173.383994,3,camera
1786642173.427242,2,scan
1786642173.461239,2,camera
1786642173.473916,1,scan
1786642173.479757,3,camera
1786642173.482130,3,scan
1786642173.525755,2,scan
1786642173.564302,2,camera
1786642173.573601,1,scan
1786642173.579274,1,camera
1786642173.582197,3,camera
1786642173.583571,3,scan
1786642173.626979,2,scan
1786642173.653977,2,camera
1786642173.668785,1,camera
1786642173.673257,1,scan
1786642173.682972,3,scan
1786642173.689395,3,camera
1786642173.725586,2,scan
1786642173.762006,2,camera
1786642173.774407,1,scan
1786642173.779476,1,camera
1786642173.781302,3,camera
1786642173.782043,3,scan
1786642173.826136,2,scan
1786642173.862623,2,camera
1786642173.873458,1,scan
1786642173.877528,1,camera
1786642173.880794,3,camera
1786642173.882544,3,scan
1786642173.925897,2,scan
1786642173.963280,2,camera
1786642173.973761,1,scan
1786642173.980463,3,camera
1786642173.982914,1,camera
1786642173.983389,3,scan
1786642174.026541,2,scan
1786642174.074546,2,camera
1786642174.075288,1,scan
1786642174.086953,3,scan
1786642174.094180,3,camera
1786642174.100960,1,camera
1786642174.126559,2,scan
1786642174.171462,1,camera
1786642174.172879,1,scan
1786642174.175089,3,camera
1786642174.181810,3,scan
1786642174.227114,2,scan
1786642174.254505,2,camera
1786642174.273938,1,scan
1786642174.277447,1,camera
1786642174.280162,3,camera
1786642174.282431,3,scan
1786642174.325835,2,scan
1786642174.361250,2,camera
1786642174.374214,1,scan
1786642174.376021,1,camera
1786642174.382152,3,camera
1786642174.383032,3,scan
1786642174.426372,2,scan
1786642174.464757,2,camera
1786642174.474993,1,scan
1786642174.478243,1,camera
1786642174.479025,3,camera
1786642174.482275,3,scan
1786642174.525589,2,scan
1786642174.562650,2,camera
1786642174.573967,1,scan
1786642174.579426,1,camera
1786642174.579953,3,camera
1786642174.582473,3,scan
1786642174.626924,2,scan
1786642174.662803,2,camera
1786642174.673511,1,scan
1786642174.677249,1,camera
1786642174.681926,3,camera
1786642174.682608,3,scan
1786642174.726871,2,scan
1786642174.763352,2,camera
1786642174.771577,1,camera
1786642174.772812,1,scan
1786642174.774153,3,camera
1786642174.781936,3,scan
1786642174.825576,2,scan
1786642174.863302,2,camera
1786642174.872943,1,scan
1786642174.876251,1,camera
1786642174.878622,3,camera
1786642174.883006,3,scan
1786642174.925659,2,scan
1786642174.963264,2,camera
1786642174.973360,1,scan
1786642174.973894,1,camera
1786642174.983672,3,scan
1786642174.991634,3,camera
1786642175.026920,2,scan
1786642175.076158,1,scan
1786642175.077006,2,camera
1786642175.082581,1,camera
1786642175.084893,3,scan
1786642175.109525,3,camera
1786642175.125800,2,scan
1786642175.169684,2,camera
1786642175.173788,1,scan
1786642175.174581,3,camera
1786642175.180861,1,camera
1786642175.181772,3,scan
1786642175.226153,2,scan
1786642175.262368,2,camera
1786642175.274078,1,scan
1786642175.278441,3,camera
1786642175.282974,3,scan
1786642175.285846,1,camera
1786642175.326397,2,scan
1786642175.362593,2,camera
1786642175.373500,1,scan
1786642175.381102,3,camera
1786642175.381591,1,camera
1786642175.426955,2,scan
1786642175.473446,2,camera
1786642175.473820,1,scan
1786642175.477248,1,camera
1786642175.483459,3,scan
1786642175.489614,3,camera
1786642175.526289,2,scan
1786642175.573606,1,scan
1786642175.578961,1,camera
1786642175.582321,3,camera
1786642175.583652,3,scan
1786642175.626130,2,scan
1786642175.658105,2,camera
1786642175.673974,1,scan
1786642175.680096,3,camera
1786642175.681325,1,camera
1786642175.683531,3,scan
1786642175.725524,2,scan
1786642175.764795,2,camera
1786642175.774615,1,scan
1786642175.780962,1,camera
1786642175.781433,3,camera
1786642175.785909,3,scan
1786642175.825933,2,scan
1786642175.862077,2,camera
1786642175.873454,1,scan
1786642175.877039,1,camera
1786642175.885184,3,camera
1786642175.885836,3,scan
1786642175.926305,2,scan
1786642175.961926,2,camera
1786642175.973860,1,scan
1786642175.976887,1,camera
1786642175.981408,3,camera
1786642175.982013,3,scan
1786642176.028099,2,scan
1786642176.064852,2,camera
1786642176.075275,1,scan
1786642176.083770,3,scan
1786642176.086282,1,camera
1786642176.094516,3,camera
1786642176.126842,2,scan
1786642176.174330,1,scan
1786642176.178082,1,camera
1786642176.180492,3,camera
1786642176.181860,3,scan
1786642176.225627,2,scan
1786642176.260331,2,camera
1786642176.273624,1,scan
1786642176.276279,1,camera
1786642176.278304,3,camera
1786642176.284364,3,scan
1786642176.327121,2,scan
1786642176.373127,1,scan
1786642176.375990,1,camera
1786642176.380276,3,camera
1786642176.382571,3,scan
1786642176.425883,2,scan
1786642176.464633,2,camera
1786642176.473168,1,scan
1786642176.478738,1,camera
1786642176.480801,3,camera
1786642176.482553,3,scan
1786642176.526143,2,scan
1786642176.562123,2,camera
1786642176.573486,1,scan
1786642176.578655,3,camera
1786642176.582623,3,scan
1786642176.626238,2,scan
1786642176.660668,2,camera
1786642176.673479,1,scan
1786642176.676043,1,camera
1786642176.681821,3,camera
1786642176.682686,3,scan
1786642176.726222,2,scan
1786642176.762326,2,camera
1786642176.773926,1,scan
1786642176.777031,1,camera
1786642176.782969,3,scan
1786642176.826810,2,scan
1786642176.862803,2,camera
1786642176.872810,1,scan
1786642176.874618,1,camera
1786642176.877586,3,camera
1786642176.881996,3,scan
1786642176.926903,2,scan
1786642176.961846,2,camera
1786642176.968786,1,camera
1786642176.972463,3,camera
1786642176.972616,1,scan
1786642176.982022,3,scan
1786642177.026103,2,scan
1786642177.074784,1,scan
1786642177.076089,2,camera
1786642177.083888,3,scan
1786642177.095165,3,camera
1786642177.096905,1,camera
1786642177.126503,2,scan
1786642177.159800,2,camera
1786642177.174267,1,scan
1786642177.179887,3,camera
1786642177.182841,3,scan
1786642177.186562,1,camera
1786642177.226749,2,scan
1786642177.259437,2,camera
1786642177.273974,1,scan
1786642177.278192,3,camera
1786642177.279122,1,camera
1786642177.282479,3,scan
1786642177.328143,2,scan
1786642177.362359,2,camera
1786642177.373711,1,scan
1786642177.376104,1,camera
1786642177.380367,3,camera
1786642177.382391,3,scan
1786642177.425278,2,scan
1786642177.463528,2,camera
1786642177.473522,1,scan
1786642177.482388,3,camera
1786642177.483619,3,scan
1786642177.485670,1,camera
1786642177.526230,2,scan
1786642177.562385,2,camera
1786642177.573456,1,scan
1786642177.577966,1,camera
1786642177.579144,3,camera
1786642177.582297,3,scan
1786642177.626200,2,scan
1786642177.673829,1,scan
1786642177.678584,1,camera
1786642177.681190,3,camera
1786642177.682066,3,scan
1786642177.727020,2,scan
1786642177.764333,2,camera
1786642177.773960,1,scan
1786642177.779956,1,camera
1786642177.782759,3,scan
1786642177.790803,3,camera
1786642177.825511,2,scan
1786642177.861717,2,camera
1786642177.874113,1,scan
1786642177.878279,1,camera
1786642177.882374,3,camera
1786642177.883197,3,scan
1786642177.925833,2,scan
1786642177.963600,2,camera
1786642177.973118,1,scan
1786642177.983483,3,scan
1786642177.984630,3,camera
1786642177.991035,1,camera
1786642178.026196,2,scan
1786642178.073924,1,scan
1786642178.074479,2,camera
1786642178.075731,3,camera
1786642178.083586,3,scan
1786642178.084671,1,camera
1786642178.125617,2,scan
1786642178.157775,2,camera
1786642178.174120,1,scan
1786642178.182051,3,camera
1786642178.183464,3,scan
1786642178.226781,2,scan
1786642178.257321,2,camera
1786642178.273073,1,scan
1786642178.279207,3,camera
1786642178.280347,1,camera
1786642178.283298,3,scan
1786642178.326396,2,scan
1786642178.361876,2,camera
1786642178.373339,1,scan
1786642178.379446,1,camera
1786642178.381741,3,camera
1786642178.382457,3,scan
1786642178.426273,2,scan
1786642178.462310,2,camera
1786642178.473239,1,scan
1786642178.478079,1,camera
1786642178.482150,3,scan
1786642178.484020,3,camera
1786642178.526323,2,scan
1786642178.566575,2,camera
1786642178.573829,1,scan
1786642178.579924,3,camera
1786642178.583638,3,scan
1786642178.587999,1,camera
1786642178.625807,2,scan
1786642178.660718,2,camera
1786642178.674726,1,scan
1786642178.677017,1,camera
1786642178.678797,3,camera
1786642178.682375,3,scan
1786642178.725684,2,scan
1786642178.764262,2,camera
1786642178.773433,1,scan
1786642178.778467,1,camera
1786642178.783461,3,scan
1786642178.796192,3,camera
1786642178.826119,2,scan
1786642178.862845,2,camera
1786642178.874134,1,scan
1786642178.879293,1,camera
1786642178.882466,3,scan
1786642178.883496,3,camera
1786642178.925238,2,scan
1786642178.964180,2,camera
1786642178.973553,1,scan
1786642178.977922,1,camera
1786642178.980641,3,camera
1786642178.983579,3,scan
1786642179.026651,2,scan
1786642179.073481,1,scan
1786642179.084057,3,scan
1786642179.091933,3,camera
1786642179.092988,1,camera
1786642179.097257,2,camera
1786642179.126501,2,scan
1786642179.171466,2,camera
1786642179.172784,1,scan
