t_epoch,robot,topic
1786621549.807708,3,camera
1786621549.843427,2,scan
1786621549.846735,2,camera
1786621549.857307,3,scan
1786621549.860766,1,scan
1786621549.861256,1,camera
1786621549.907461,3,camera
1786621549.944045,2,scan
1786621549.948217,2,camera
1786621549.957134,3,scan
1786621549.958141,1,camera
1786621549.959479,1,scan
1786621550.004974,3,camera
1786621550.044589,2,scan
1786621550.055477,2,camera
1786621550.060057,3,scan
1786621550.060568,1,scan
1786621550.073637,1,camera
1786621550.104250,3,camera
1786621550.143273,2,scan
1786621550.144329,2,camera
1786621550.151103,1,camera
1786621550.156713,3,scan
1786621550.160249,1,scan
1786621550.194826,3,camera
1786621550.243082,2,scan
1786621550.245301,2,camera
1786621550.254296,1,camera
1786621550.256836,3,scan
1786621550.259628,1,scan
1786621550.305448,3,camera
1786621550.343295,2,scan
1786621550.351212,2,camera
1786621550.353305,1,camera
1786621550.357004,3,scan
1786621550.359630,1,scan
1786621550.408708,3,camera
1786621550.443456,2,scan
1786621550.446543,2,camera
1786621550.457428,3,scan
1786621550.458486,1,camera
1786621550.459335,1,scan
1786621550.506155,3,camera
1786621550.544073,2,scan
1786621550.554905,2,camera
1786621550.557334,3,scan
1786621550.559514,1,scan
1786621550.560796,1,camera
1786621550.606887,3,camera
1786621550.643295,2,scan
1786621550.652052,2,camera
1786621550.657161,3,scan
1786621550.658750,1,camera
1786621550.659310,1,scan
1786621550.707735,3,camera
1786621550.743280,2,scan
1786621550.748347,2,camera
1786621550.757225,3,scan
1786621550.759503,1,scan
1786621550.761826,1,camera
1786621550.808755,3,camera
1786621550.843547,2,scan
1786621550.849593,2,camera
1786621550.857228,3,scan
1786621550.859646,1,scan
1786621550.861104,1,camera
1786621550.906487,3,camera
1786621550.943939,2,scan
1786621550.956953,1,camera
1786621550.957118,3,scan
1786621550.958044,2,camera
1786621550.959366,1,scan
1786621551.008644,3,camera
1786621551.044348,2,scan
1786621551.058546,3,scan
1786621551.060119,1,scan
1786621551.060462,2,camera
1786621551.067889,1,camera
1786621551.104291,3,camera
1786621551.143452,2,scan
1786621551.144888,2,camera
1786621551.150552,1,camera
1786621551.157146,3,scan
1786621551.159487,1,scan
1786621551.194851,3,camera
1786621551.240038,2,camera
1786621551.242701,2,scan
1786621551.247530,1,camera
1786621551.256646,3,scan
1786621551.259196,1,scan
1786621551.306539,3,camera
1786621551.343262,2,scan
1786621551.357590,3,scan
1786621551.360209,1,camera
1786621551.360209,1,scan
1786621551.362127,2,camera
1786621551.406879,3,camera
1786621551.443217,2,scan
1786621551.449246,2,camera
1786621551.453338,1,camera
1786621551.457302,3,scan
1786621551.459533,1,scan
1786621551.506825,3,camera
1786621551.543532,2,scan
1786621551.548540,2,camera
1786621551.556363,1,camera
1786621551.556658,3,scan
1786621551.559104,1,scan
1786621551.612751,3,camera
1786621551.643991,2,scan
1786621551.650685,2,camera
1786621551.657209,3,scan
1786621551.659735,1,scan
1786621551.665406,1,camera
1786621551.707672,3,camera
1786621551.744069,2,scan
1786621551.750473,2,camera
1786621551.757154,3,scan
1786621551.759614,1,scan
1786621551.762393,1,camera
1786621551.806945,3,camera
1786621551.843356,2,scan
1786621551.850825,2,camera
1786621551.857274,3,scan
1786621551.858639,1,camera
1786621551.859735,1,scan
1786621551.905351,3,camera
1786621551.943115,2,scan
1786621551.950437,2,camera
1786621551.955451,1,camera
1786621551.956983,3,scan
1786621551.959767,1,scan
1786621552.006267,3,camera
1786621552.044726,2,scan
1786621552.058880,3,scan
1786621552.059811,1,scan
1786621552.061175,2,camera
1786621552.068075,1,camera
1786621552.116012,3,camera
1786621552.145033,2,scan
1786621552.149665,2,camera
1786621552.151726,1,camera
1786621552.156969,3,scan
1786621552.159199,1,scan
1786621552.194282,3,camera
1786621552.243228,2,scan
1786621552.246583,2,camera
1786621552.254714,1,camera
1786621552.256599,3,scan
1786621552.259091,1,scan
1786621552.306585,3,camera
1786621552.343446,2,scan
1786621552.347302,2,camera
1786621552.357456,3,scan
1786621552.357766,1,camera
1786621552.359500,1,scan
1786621552.404905,3,camera
1786621552.444168,2,scan
1786621552.453702,2,camera
1786621552.457646,3,scan
1786621552.457790,1,camera
1786621552.459842,1,scan
1786621552.510551,3,camera
1786621552.543492,2,scan
1786621552.554233,2,camera
1786621552.557303,3,scan
1786621552.559636,1,camera
1786621552.559636,1,scan
1786621552.596229,3,camera
1786621552.643143,2,scan
1786621552.645929,2,camera
1786621552.650964,1,camera
1786621552.656740,3,scan
1786621552.659095,1,scan
1786621552.707031,3,camera
1786621552.743685,2,scan
1786621552.750767,2,camera
1786621552.757118,3,scan
1786621552.758286,1,camera
1786621552.759618,1,scan
1786621552.806528,3,camera
1786621552.844277,2,scan
1786621552.852139,2,camera
1786621552.857428,3,scan
1786621552.859415,1,scan
1786621552.859466,1,camera
1786621552.911985,3,camera
1786621552.943398,2,scan
1786621552.948033,2,camera
1786621552.957430,3,scan
1786621552.958844,1,camera
1786621552.959454,1,scan
1786621553.006870,3,camera
1786621553.044234,2,scan
1786621553.056562,2,camera
1786621553.058358,3,scan
1786621553.060541,1,scan
1786621553.063573,1,camera
1786621553.112209,3,camera
1786621553.139615,2,camera
1786621553.142888,2,scan
1786621553.148293,1,camera
1786621553.156661,3,scan
1786621553.159116,1,scan
1786621553.199193,3,camera
1786621553.243786,2,scan
1786621553.251706,2,camera
1786621553.256982,3,scan
1786621553.259889,1,scan
1786621553.260434,1,camera
1786621553.308442,3,camera
1786621553.343194,2,scan
1786621553.350423,2,camera
1786621553.355118,1,camera
1786621553.357163,3,scan
1786621553.359543,1,scan
1786621553.406860,3,camera
1786621553.443984,2,scan
1786621553.449268,2,camera
1786621553.457138,3,scan
1786621553.459691,1,scan
1786621553.461157,1,camera
1786621553.508427,3,camera
1786621553.543878,2,scan
1786621553.548395,2,camera
1786621553.557615,3,scan
1786621553.558851,1,camera
1786621553.559630,1,scan
1786621553.609680,3,camera
1786621553.644106,2,scan
1786621553.656796,3,scan
1786621553.657108,1,camera
1786621553.657755,2,camera
1786621553.659202,1,scan
1786621553.699514,3,camera
1786621553.740841,2,camera
1786621553.742926,2,scan
1786621553.743851,1,camera
1786621553.756831,3,scan
1786621553.759431,1,scan
1786621553.807893,3,camera
1786621553.843917,2,scan
1786621553.852855,2,camera
1786621553.857383,3,scan
1786621553.860636,1,scan
1786621553.860723,1,camera
1786621553.905931,3,camera
1786621553.943989,2,scan
1786621553.946824,2,camera
1786621553.957410,3,scan
1786621553.959941,1,scan
1786621553.960903,1,camera
1786621554.006278,3,camera
1786621554.043858,2,scan
1786621554.057971,3,scan
1786621554.058601,2,camera
1786621554.060457,1,scan
1786621554.074257,1,camera
1786621554.110863,3,camera
1786621554.143528,2,scan
1786621554.145818,2,camera
1786621554.150943,1,camera
1786621554.156653,3,scan
1786621554.159137,1,scan
1786621554.200724,3,camera
1786621554.238690,2,camera
1786621554.242674,2,scan
1786621554.246278,1,camera
1786621554.257100,3,scan
1786621554.259284,1,scan
